track_id,track_name,artist_name,album_name,genres,emotions,instrumentals
190,devil inside,don dior,devil inside,"drumnbass,electronic,soundtrack","documentary,dream,inspiring,love,melodic","drummachine,synthesizer"
191,shorty,don dior,devil inside,"alternative,ambient,dance,disco,house,techno","cool,inspiring,retro,summer",drummachine
193,энэ миний дурлал,dalai,цорын ганц,"electronic,ethno,funk,hiphop","cool,energetic,melodic",beat
194,хайртай юу,dalai,цорын ганц,"african,electronic,ethno,funk","inspiring,melodic,relaxing,retro","beat,keyboard"
195,хайртай (baigal),dalai,цорын ганц,"dance,electronic,experimental,funk,reggae","fast,inspiring,melodic",sampler
196,эргэж хараад инээ,dalai,цорын ганц,"electronic,experimental,hiphop,reggae","adventure,fast,motivational,retro,sport","computer,orchestra"
197,шуугиан дуулиан 2004 (наагий),dalai,цорын ганц,"disco,electronic,ethno,techno","ambiental,deep,energetic,inspiring,melodic","classicalguitar,drums,orchestra"
198,girls,dalai,цорын ганц,"ambient,dance,electronic,minimal,techno","dream,energetic,inspiring,melodic,retro","bongo,keyboard"
199,бурхан,dalai,цорын ганц,"african,electronic,ethno,latin,reggae","dream,epic,fast,inspiring,relaxing","drummachine,keyboard,orchestra"
200,ядуу 2003,dalai,цорын ганц,"electronic,ethno,hiphop,pop,reggae","cool,energetic,melodic",beat
201,цорын ганц,dalai,цорын ганц,"alternative,electronic,ethno,experimental,reggae","christmas,dream,energetic,inspiring,melodic",keyboard
202,үнс үнс,dalai,цорын ганц,"african,electronic,experimental,funk,pop,reggae","christmas,dark,dream,melodic,upbeat",keyboard
203,хар харандаа,dalai,цорын ганц,"funk,jazz,pop,popfolk","cool,groovy,melodic,romantic","beat,bongo,orchestra"
204,call me (ny),dalai,цорын ганц,"african,electronic,funk,hiphop,pop,trance","cool,dream,inspiring,retro","accordion,computer,keyboard"
205,сэтгэл зүрхэндээ,dalai,цорын ганц,"african,dance,electronic,ethno,reggae","ambiental,dream,groovy,inspiring,melodic,relaxing,soft","keyboard,synthesizer"
206,баар чин баяраа (temon),dalai,цорын ганц,"ambient,blues,electronic,ethno,reggae","adventure,dream,emotional,fun,happy,melodic,party","sampler,synthesizer"
207,one girl,dalai,цорын ганц,"drumnbass,electronic,ethno,experimental,house,reggae","dream,epic,game,groovy,inspiring,melodic,party","drums,orchestra"
208,манай гудамж,dalai,цорын ганц,"electronic,ethno,industrial,reggae,techno","energetic,happy,love,melodic,party,upbeat",computer
209,sunshine 2006 (ny & g.t),dalai,цорын ганц,"african,ambient,electronic,ethno,hiphop,newage,pop","dream,game,inspiring,melodic,space,uplifting","drummachine,piano,synthesizer"
210,тиймээ хайртай (temon),dalai,цорын ганц,"african,dance,electronic,experimental,techno","cool,dream,inspiring,melodic,soundscape","bongo,voice"
211,эх хайртдаа (temon),dalai,цорын ганц,"drumnbass,electronic,ethno,industrial,reggae","ambiental,dark,dream,fast,relaxing,sport",keyboard
213,call me (live version),dalai,цорын ганц,"electronic,ethno,experimental,jazz,poprock,techno","dream,energetic,inspiring,melodic,sport",synthesizer
214,согтуу туулай (for all),dalai,цорын ганц,"ambient,blues,electronic,reggae,trance","advertising,documentary,holiday,melodic","bass,voice"
216,хэрээ мэд,дайн ба энх,өдөр тутам,"breakbeat,easylistening,electronic,experimental","inspiring,relaxing,retro","orchestra,organ"
217,зогсолтгүй,дайн ба энх,өдөр тутам,"electronic,experimental,indie,pop","christmas,dream,retro,soft",sampler
218,гүн ухаан,дайн ба энх,өдөр тутам,"ambient,drumnbass,electronic,experimental,fusion","dream,melodic,upbeat",computer
219,хүн,дайн ба энх,өдөр тутам,"easylistening,electronic,hiphop,latin,psychedelic","dream,fun,sexy,upbeat","beat,piano"
220,залуу насанд (амьдралд ам гарч болдоггүй юм),дайн ба энх,өдөр тутам,"dance,electronic,hiphop,instrumentalpop,pop,reggae","cool,dream,soft","orchestra,synthesizer"
221,зарим заримдагуудад зориулав,дайн ба энх,өдөр тутам,"ambient,easylistening,instrumentalpop,pop,psychedelic","cool,dream,fun,happy,upbeat,uplifting",beat
222,хүүхэд хэзээч хүүхдээрээ байхгүй,дайн ба энх,өдөр тутам,"electronic,reggae,techno,trance","dream,melodic,soundscape,upbeat","beat,violin"
223,х-сургаал,дайн ба энх,өдөр тутам,"ambient,electronic,ethno,folk,industrial,jazz,newage,techno","cool,dream,emotional,energetic,melodic,soundscape,upbeat","beat,computer,synthesizer"
224,мөнгө,дайн ба энх,өдөр тутам,"atmospheric,electronic,funk,popfolk,techno","dark,melodic,retro","piano,voice"
225,өдөр тутам,дайн ба энх,өдөр тутам,"ambient,dubstep,electronic,lounge,pop,techno","dream,emotional,melodic,upbeat","beat,computer,synthesizer"
226,дайн ба энхийн сэтгэл,дайн ба энх,өдөр тутам,"electronic,ethno,experimental,world","dark,dream,emotional,happy,inspiring,melodic,upbeat","drummachine,drums,orchestra"
227,амьдрал бидэнд бий,дайн ба энх,өдөр тутам,"electronic,funk,reggae","adventure,cool,dream,melodic,romantic","beat,orchestra"
228,чи заавал янхан байх ёстой гэж үү,дайн ба энх,өдөр тутам,"electronic,experimental,funk,hiphop,newwave,poprock,psychedelic,rap,reggae","ballad,christmas,dream,emotional,inspiring,melodic,retro,romantic,upbeat","computer,orchestra,piano"
229,намайг гэсэн хайр,дайн ба энх,өдөр тутам,"ambient,electronic,reggae","dream,film,melodic","drummachine,pipeorgan,synthesizer"
230,намайг гэсэн хайр (ремикс),дайн ба энх,өдөр тутам,"electronic,experimental,funk,latin,newage,newwave,pop","cool,corporate,deep,dream,energetic,inspiring,melodic,retro,romantic","guitar,piano"
231,эрч хүчтэй залуу нас,дайн ба энх,өдөр тутам,"drumnbass,experimental,hiphop,newage,techno","happy,movie,retro,soundscape,space","beat,sampler"
233,эхлэл,дайн ба энх,нэг чигт,"electronic,funk,poprock","cool,groovy,melodic",keyboard
234,нэг бол,дайн ба энх,нэг чигт,"dance,electronic,funk,latin,newage,techno","advertising,cool,melodic,party,summer",sampler
235,үхэл ослыг холдуул (хамтарсан цэнхэр алим),дайн ба энх,нэг чигт,"electronic,ethno,funk,rock,techno,world","commercial,cool,emotional,happy,inspiring,party,retro,travel","computer,drummachine,flute,piano"
236,чойном (хамтарсан xr),дайн ба энх,нэг чигт,"african,drumnbass,ethno,funk,newage,rnb","christmas,dream,summer,upbeat","drummachine,keyboard"
237,дараагын удаа,дайн ба энх,нэг чигт,"african,ambient,electronic,ethno,reggae","cool,dream,inspiring,relaxing,retro","orchestra,sampler"
238,дайн,дайн ба энх,нэг чигт,"blues,electronic,ethno,lounge,reggae,techno","adventure,dark,dream,emotional,energetic,fun,retro","bass,computer"
240,энх (хамтарсан цэнхэр алим),дайн ба энх,нэг чигт,"dance,disco,electronic,funk,house,pop","cool,groovy,inspiring,melodic,retro,soft,summer","bass,bongo,guitar,orchestra"
241,нэг чигт,дайн ба энх,нэг чигт,"ambient,dance,electronic,ethno,house,pop,reggae,world","deep,dream,inspiring,melodic,relaxing,retro,upbeat","computer,percussion"
242,амьдрал ганц,дайн ба энх,нэг чигт,"drumnbass,electronic,ethno,experimental,reggae","cool,dark,dream,love","computer,orchestra,piano"
243,сайхан сэтгэлээ хадгалж яв,дайн ба энх,нэг чигт,"electronic,ethno,hiphop,reggae","cool,dream,happy,inspiring,melodic,relaxing,retro,upbeat","bass,computer,drummachine"
244,ерөнхийлөгчид бичсэн захидал,дайн ба энх,нэг чигт,"electronic,ethno,experimental,pop,popfolk,reggae,world","advertising,dream,emotional,holiday,inspiring,melodic,sexy","computer,drums,keyboard,sampler"
245,жүүлэх,дайн ба энх,нэг чигт,"drumnbass,electronic,ethno,reggae","cool,dream,inspiring,melodic,upbeat","keyboard,voice"
246,цагдаа,дайн ба энх,нэг чигт,"ambient,electronic,ethno,experimental,techno","adventure,emotional,inspiring,melodic,relaxing,sexy,slow","beat,keyboard,strings"
247,"жүүлэх (ремикс хамтарсан eyes cool, kobe. хаагий, xr)",дайн ба энх,нэг чигт,"electronic,funk,hiphop,house,lounge","cool,dream,inspiring,melodic,retro,summer,upbeat","beat,bongo,drummachine,keyboard"
250,би хэн юм бэ,4 зүг,тайлагнал,"drumnbass,electronic,industrial,reggae","energetic,fun,game,inspiring,melodic,sport","computer,orchestra"
251,бодолций,4 зүг,тайлагнал,"darkwave,drumnbass,hiphop,latin,synthpop,techno","dark,happy,melodic,sport","bass,drums,sampler"
252,санасан,4 зүг,тайлагнал,"disco,electronic,ethno,funk,reggae,techno","cool,dream,energetic,inspiring,melodic","computer,piano,voice"
253,хам биш,4 зүг,тайлагнал,"african,dance,electronic,pop,reggae,techno","christmas,fast,holiday,melodic,soundscape","computer,drummachine,synthesizer"
254,янагийн захиа,4 зүг,тайлагнал,"drumnbass,electronic,house,reggae,techno","energetic,melodic,party,powerful,upbeat",computer
255,бие биенээ ft duet n,4 зүг,тайлагнал,"electronic,ethno,hiphop,reggae","dream,happy,melodic,party,uplifting",drummachine
256,мануусын санаа (opera),4 зүг,тайлагнал,"dance,electronic,lounge,newage,pop","dream,happy,melodic,uplifting","computer,guitar"
257,үүрд ft номин,4 зүг,тайлагнал,"electronic,ethno,hiphop,pop,poprock,rnb,rock,techno","happy,inspiring,melodic,powerful,soundscape","computer,drummachine,synthesizer"
258,төөрөгсөд,4 зүг,тайлагнал,"atmospheric,drumnbass,electronic,hiphop,newwave,reggae,techno","dream,energetic,happy,inspiring,retro,sad,sport","beat,drummachine,guitar"
259,цорын ганц,4 зүг,тайлагнал,"african,electronic,ethno,experimental,pop,reggae","dream,game,groovy,happy,melodic,party,retro","accordion,electricguitar,keyboard,organ"
260,хана (sound track),4 зүг,тайлагнал,"alternative,ambient,electronic,ethno,newage,popfolk,techno","energetic,melodic,party,retro,soundscape,upbeat","orchestra,sampler"
261,бүү давар хужаа нар аа,4 зүг,тайлагнал,"ambient,electronic,ethno,industrial,techno","dark,happy,melodic,uplifting",keyboard
263,цагаан ft stefun,roockie,ёотон,"dubstep,electronic,funk,house,reggae","commercial,dream,energetic,holiday,melodic,summer","drummachine,synthesizer"
264,lil bro ft 290,roockie,ёотон,"electronic,ethno,hiphop,reggae,techno","cool,happy,inspiring,powerful,retro","acousticbassguitar,computer"
265,lifestyle ft hurganhuu,roockie,ёотон,"ambient,disco,electronic,ethno,psychedelic,techno","dream,energetic,inspiring,melodic,motivational,retro,uplifting","computer,drummachine,orchestra"
266,өөрийнхөөрөө ft man on the moon,roockie,ёотон,"ambient,blues,country,drumnbass,electronic,hiphop,house,industrial,pop,poprock,techno","commercial,cool,dream,energetic,melodic,relaxing,retro,sport,uplifting","electricguitar,guitar,sampler"
267,999 ft hus,roockie,ёотон,"ambient,drumnbass,electronic,electronica,ethno,techno","ambiental,dream,funny,happy,melodic,party,upbeat",computer
268,money man ft arkhai,roockie,ёотон,"electronic,ethno,techno","game,happy,melodic,retro,summer","computer,keyboard"
269,цас цагтаа ирсэнгүй ft jazzy,roockie,ёотон,"electronic,ethno,newage,pop,popfolk,techno","dream,melodic,motivational,soundscape,upbeat","computer,synthesizer"
270,маргааш өнөөдөр ирдэг,roockie,ёотон,"electronic,electropop,hiphop,house,techno","dark,energetic,melodic,relaxing,retro,space,summer,upbeat","bass,computer"
271,crush,roockie,ёотон,"dance,easylistening,ethno,folk,pop,reggae","calm,cool,dream,fun,inspiring,motivational","acousticguitar,guitar"
272,дуртай,roockie,ёотон,"atmospheric,electronic,industrial,techno","commercial,dream,epic,film,love,retro",computer
273,ганц удаа,mr.dogs,mr.dogs,"electronic,funk,hiphop,reggae","energetic,happy,retro,sport","bongo,sampler"
274,best friend,mr.dogs,mr.dogs,"electronic,ethnicrock,instrumentalpop,reggae","dream,fast,melodic,motivational,sexy,soft,upbeat","orchestra,synthesizer"
275,төрсөн өдөр,mr.dogs,mr.dogs,"african,electronic,ethnicrock,ethno,newage,pop","ambiental,dream,energetic,holiday,retro,sport","drummachine,orchestra"
276,охин заяа,mr.dogs,mr.dogs,"dance,electronic,ethno,funk,reggae,techno","ambiental,cool,dream,film,inspiring,melodic,upbeat","beat,bongo,orchestra"
277,монгол нутаг,mr.dogs,mr.dogs,"electronic,experimental,lounge,techno,trance","melodic,party,space,uplifting","computer,drummachine,sampler"
278,бороонд,mr.dogs,mr.dogs,"blues,easylistening,electronic,instrumentalpop,newage,reggae","ambiental,dream,fast,motivational,retro,upbeat","beat,bongo,orchestra"
